59	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	1791753	441.533
60	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	431486	19.1272
61	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	965134	73.169
62	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	313232	14.3268
63	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	697361	52.2598
64	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	808369	64.5964
65	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	673086	108.875
66	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	890940	75.3696
67	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	500983	21.5816
68	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	393666	22.5568
69	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	740401	63.1481
70	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	406532	16.6773
71	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	696427	72.2688
72	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	499099	19.7493
73	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	606835	48.3344
74	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	496098	32.6882
75	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	674886	43.5143
77	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	1157502	178.213
78	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	586908	61.9564
79	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	507713	30.507
80	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	715410	32.8219
81	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	1758261	767.78
82	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	916977	213.378
83	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	397166	11.9647
84	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	784185	53.8423
85	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	322739	10.9212
86	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	314596	11.5509
87	PASS	UNSAT_RELATIVE_TO_COMPLETE_CAP_CATALOGUE	790845	85.5201
