1 0141082088050804102400a40060009 02809048000a1008224040402409410 042040012030c0010c8084001802a40 18060716064003c2c1113803c304086
1 014108402a00014048a0200019040c0 0820822200614004100518002009401 1080140c00140088224000a04640210 06064111840a9a038510c447802280e
1 0180812020501048408080205202090 02064001860009000d0000c18005240 180008120029400410051800252000a 0461164c08068283a27064060848c05
1 01808130001410404a808080c202080 0404500122038002241014001804240 18000a0a00284004110108402520408 026304448c400b89806460270049817
1 01809020200c1048408080206300090 0205045000510082820100c08048044 1400090182028004140414011020a08 0862420e0c204b01297068060c07403
1 01818000a8028204201130014002402 0240125000090048422000602940050 14000c0a00144000184440828220201 082641250660198385808c04140d88c
1 0182011400500288028000a24200814 042012008a0080408850804019400c0 0a010841000b080440242005002100a 1044c42a2424510335015c00a40e601
1 0182011400500288028000a24200814 042012208a0000408850804019400c0 0a010841000b080440242005002100a 1044c40a2424d10335015c00a40e601
1 018201140a000284428000a05100810 0241020304010040192028002824480 082048082028c001040104450202009 140494608056190aa054d0028449246
1 018300202022180029009004080c00c 042048480014c001040100a18003210 084081048808004c022004403240041 1204161306410382d0d468024520c82
1 0204141800234000900440411220208 0440824100440083040108822104081 088201022a0012004b0010004448044 112148248418894c20f0a4248803c12
1 0204141800234000900440418202208 0440824100440083040108822104081 088201022a0012004b0010005040844 112148248418894c20f0a4240c29412
1 0205084804100100482428008a20012 0480050280030048809040830101044 090010300028088425001040240c401 1062c2052a44d203124184245042a88
1 0205084804100100482428008a20012 0480050282030040809040830101044 090010300028088425001040240c401 1062c2052844d20b124184245042a88
1 02201124001210002904a0004a40210 0483000180458000808100a50005044 09000a1208084044142010402120009 1044c44826200b8b42504c02940ac82
1 0220484000150800190460009028201 0440052808400102820180260005044 1101100422028200608014004802c10 08868213842850cd047008c1274008a
1 0220484000150800190460009028201 0480052808400102820180260005044 1101100422028200608014004802c10 08468213842850cd047008c1274008a
1 0220484000150800190460009028201 0480052808400142820180060005044 1101100422028200608014004802c10 084682138428508d047008e1274008a
1 022101028209000090814401040a440 09004820202448002d0090001024009 1080141400128088004400a24240202 044682490c40134742302844a901894
1 0222080c00144000184460009208201 0500112080088804250008202441410 108006120c0002808201104140028c0 0845c0412263114b40b08486092400e
1 0222080c00144000184460009208201 05001120800a8804250008002441410 108006120c0002808201104140028c0 0845c0412261114b40b084a6092400e
1 0222080c00144000184460009208201 05001120800a8804250008202041410 108006120c0002808201104140028c0 0845c0412261114b40b084860d2400e
1 02400350003140004021480088028c0 042110022a0080808c4010001460014 108044088440014a020000a14009402 09068825000e1a053194a4462304209
1 02400350003140004021480088028c0 042110022a0080808c4010001460014 108044088440014a020000a44009402 09068825000e1a053194a4432304209
1 02400350003140004021480088028c0 042110022a0080808c4010001460014 108044088440014a020000a50009402 09068825000e1a053194a4426304209
1 02400350022101004021480088048c0 09024009000a82010d000444002100c 1080142400140088224020804640011 04258802ac40584690949023310a602
1 024101088a0000404c2024001920050 09020842000c4800110450002448009 1080141400108088824000a24202082 0424c22124631307209188458005e04
1 02410400224008804c01a00051020c0 0482010288108004101440230020814 0900424400224041212010002809208 10249839040d130a82c00cc48644403
1 0241040888028002810104450003404 08800a120021400414041800252000a 1100114402400288220040824040811 0426c021241c194148f0a0209a0c2c0
1 0241040888028082810104450002404 0482020426000141009080220904050 0900092200494004240028002441009 1024d05100341a085a645080d228a82
1 02430009000c8000492000c48024401 04800a5000030800324050002409048 090081202050024a048080205040014 102454068e20518580152c030b02a82
1 02430009000cc000482000c48024401 04800a5000030800324050002409048 090081202050024a048080205040014 102454068e20118581152c030b02a82
1 02430009000cc000492000c08024401 04800a5000030800324050002409048 090081202050024a048080205040014 102454068e20118580152c070b02a82
1 028006480c000241820120050003050 04405000a2118000085040828220006 0902082400244800310090001444009 10258113004a118e44a40c606908e80
1 0280141800130088820000614102044 0422010282048004081440828220011 0900424400204041212090002809208 104588212c481b0254c12c041444c82
1 0280141808110088820000614102044 0422010282048004081440828220011 0900424400224041212010002809208 1045882124481b0254c1ac041444c82
1 02808203041000480c1000c30104042 0822080880450104000528048021201 1101100422028200608014004802c10 04444570082858839360c020364808c
1 03010141040408004c2020840422088 0820822200614004100518002009401 1080141400128088820000630240014 04464808aa08134321d0c400d904a42
1 0301014104040840442020840422088 0820822200614004100518002009401 1080141400128088820000630240014 04464808aa08130329d0c400d904a42
1 0302040a000d0800084460040409018 0481012028401108800190012004884 1040481080120046050004808902240 082492450620c28172b008625260403
1 03024021000a08002d0004450005208 0840810288214000500550009060001 1080141400108088824000a24202082 04250a482644134700b0a8002d08c54
1 03030000a0500088214004820608011 04204130000c09008c008020c1040c0 18000a0a0023400400054804202100a 00c494450e00924352b030411842e04
1 03030000a0500088214004820608011 04205003020380020c1050001824004 1080063008040a048001006441020c0 0844894c0428514152a4a801a041e0a
1 04000c0a00314000184440828220201 0840821100440083040188002504084 1101100422028200608014004802c10 02a641608c08194c83302065104904a
1 040041028a010040883050001824044 09000a2020484005040180242009088 1080100c00140288224020804640210 026784510422990251840c438102c03
1 040041028a010040883050001824044 09000a2020484005040180242009088 1080140c00040288224020804640210 026780510432990251840c438102c03
1 040044028a010040883050001920044 09000a2020484005040180242009088 1080100c00140288224020804640210 026781510422990251840c438006c03
1 042101028209000090814401040a440 09004820202448002d0090001024009 1080141400128088004400a24240202 024682490c40134742302844a901894
1 0421400282018000185000a08860404 08808230001203050400084046080c0 1200140c080800c2820144040003018 014609412464580861a4b0033104a03
1 044041028a010040083050001824044 09000a2020484005040180242009088 1080100c00140288224020804640210 0227845104229902d1840c438102c03
